date.time,lev1.uavg,lev2.uavg,lev1.ustar,lev2.ustar,lev1.sh,lev1.le.1,lev1.le.2,lev1.co2.1,lev1.hno3,lev1.hono,lev1.n2o,lev1.le.gd,lev1.co2.gd,lev1.nh3.gd,lev1.no.gd,lev1.nox.gd,lev1.n2o.gd,lev1.wd,lev2.wd,lev1.xmax,flag.stat,flag.itc,flag.fpt,flag.n1n2,lev1.ta,lev2.ta,sj.lev1.co2,sj.lev1.hno3,sj.lev1.hono,sj.lev1.n2o,sj.nox.flux,sj.no.flux
2019/07/14 07:00:00,1.871702255,1.755393813,0.201132432,0.122332495,21.90655021,145.8179419,25.9942292,-0.166677998,0.002634252,0.005747791,4.578056639,52.23489136,2.09E-05,0.005456266,0.011823168,0.00991896,-3.30E-06,209.1513467,195.2262823,20.34359693,0.25,1,1,,31.45982443,30.52099761,-7.333831898,0.165957869,0.270146194,201.4344921,,
2019/07/14 08:00:00,1.943100919,1.808523294,0.207873119,0.136335879,43.47706967,215.3287534,134.7019385,-0.08315603,0.004662391,0.011110515,16.80731776,97.37741715,0.002004191,0.02401474,0.017508103,0.014765381,-2.76E-06,214.3020332,199.6164428,18.34007654,0.75,1,1,,32.80954192,31.62364787,-3.658865341,0.293730663,0.522194203,739.5219814,,
2019/07/14 09:00:00,2.157788734,1.968082082,0.207557108,0.193290257,73.78518098,285.634201,35.39367952,-0.185790899,0.007602224,0.004237825,1.045490203,153.857801,-0.022775075,0.053370594,0.020375083,0.017969516,-4.92E-06,198.8279247,197.3559333,13.50443477,0.5,0.75,1,,34.05327015,32.74258418,-8.174799545,0.4789401,0.199177768,46.00156892,,
2019/07/14 10:00:00,3.193031331,2.751694291,0.26459319,0.232801944,109.0580621,350.264041,30.64719894,-0.295305144,0.011474779,0.006051394,3.941050107,144.484266,-0.013965806,0.127300976,0.020358746,0.016927651,-1.88E-05,194.1902856,206.5071829,15.94260878,1,1,1,,35.41327986,33.86691154,-12.99342634,0.72291107,0.284415526,173.4062047,,
2019/07/14 11:00:00,3.523508936,2.765476673,0.332155846,0.288372874,127.1345818,268.1563008,161.0611241,-0.320456741,0.004569915,0.025258331,12.54495279,117.2651067,-0.0240108,0.063348914,0.032413982,0.033142646,-4.95E-06,234.3497278,253.452935,10.50415903,1,0.666666667,0.333333333,,35.60717902,33.97854583,-14.10009662,0.287904665,1.187141578,551.9779226,,
2019/07/14 12:00:00,3.275073888,2.494168153,0.327577265,0.284758047,135.1111167,332.3746,173.5237655,-0.36474634,0.009718695,0.040032935,11.54487762,0.478131732,0.007988473,-0.004013738,0.028746159,0.028035724,7.02E-06,244.5399617,265.8103581,10.9722632,1,1,0,,35.80177082,34.0836546,-16.04883898,0.612277765,1.881547962,507.9746153,1544.907583,924.4289285
2019/07/14 13:00:00,2.96926046,2.313148471,0.293809783,0.257826557,154.0038664,311.5706362,173.3479196,-0.352349862,0.012806281,0.037887485,7.018838972,-11.3640022,0.019939622,-0.003632265,0.033214461,0.030141422,9.81E-06,228.1902348,245.5113385,11.30372032,0.75,1,0,,36.51898986,34.72202499,-15.50339392,0.806795677,1.780711818,308.8289148,,
2019/07/14 14:00:00,3.179644747,2.468468018,0.321972682,0.273512716,157.906402,277.5036618,168.7117954,-0.331856493,0.008447231,0.036750764,8.84609416,-5.640352489,0.012078988,-0.001302395,0.038182536,0.031240824,1.55E-05,235.0256934,254.4847026,11.4849619,0.75,1,0,,36.79920135,34.95267434,-14.60168568,0.532175522,1.727285902,389.228143,3888.014642,3101.275338
2019/07/14 15:00:00,3.338190341,2.700102173,0.275572357,0.252214108,127.4187178,237.5746173,168.0772689,-0.312184115,0.009356743,0.042924147,10.61616887,0.335966612,0.023890216,-0.000443373,0.027062215,0.023961693,-2.06E-06,212.427892,227.7124662,14.06884983,0.75,1,0.5,,36.6908503,34.94789245,-13.73610108,0.589474784,2.017434911,467.1114301,,
2019/07/14 16:00:00,2.882386785,2.273929066,0.265728334,0.228345915,83.98908496,185.5432622,49.9728371,-0.143070093,0.007357236,0.01110777,3.677867517,0.808920795,0.015553233,-0.000489705,0.021099858,0.015542894,1.56E-05,220.163971,235.8373159,12.84606145,1,1,0,,36.071871,34.6023542,-6.295084084,0.463505864,0.52206519,161.8261707,214.2750846,247.1190818
2019/07/14 17:00:00,2.989127104,2.295949692,0.236036086,0.226728165,36.43248206,96.82886345,101.6668153,-0.025792198,0.005795891,0.028197828,9.026590991,0.592252518,0.008040414,4.25E-05,0.014680607,0.011749328,1.63E-07,226.1384552,244.1177301,13.21840155,0.75,1,0,,35.00896383,33.76826829,-1.134856729,0.365141157,1.325297921,397.1700036,941.4300516,849.6335621
2019/07/14 18:00:00,1.847571684,1.415238276,0.168213716,0.151652967,-0.130071927,48.66484278,30.21757873,0.084377205,0.002208593,0.008123774,2.320614711,0.003859287,0.000287939,-5.15E-05,-9.92E-05,8.91E-05,-3.36E-07,241.4081267,262.4810606,11.86052206,1,1,0.25,,33.65771379,32.86991807,3.712597009,0.139141369,0.381817364,102.1070473,95.52279962,111.7407724
2019/07/14 19:00:00,1.486159911,1.158611692,0.143575306,0.115795586,-3.320093545,32.50206131,21.42293677,0.104914824,0.001354066,0.007488614,1.069289519,-0.073790984,-0.001997469,-0.000268346,-0.003228398,-0.002056876,-8.01E-07,228.2386463,247.715985,12.89568048,0.25,1,0.25,,32.79448523,32.08038568,4.61625226,0.085306152,0.351964855,47.04873883,107.3887755,90.62186294
2019/07/14 20:00:00,1.196447812,0.988360975,0.079896629,0.085838482,-3.050128798,36.63438615,19.37014362,0.105925134,0.001595954,0.006526642,1.226282899,-0.309599915,-0.004903902,-0.000947522,-0.004291236,-0.003391398,1.12E-07,192.145445,203.7450261,16.25506472,0.5,0.5,1,,32.53000911,31.84701107,4.660705916,0.100545119,0.306752151,53.95644754,563.5345251,417.6762226
2019/07/14 21:00:00,0.956388091,0.876175776,0.080928731,0.072617971,-0.996581368,5.663300127,7.397335802,0.020633944,0.001204578,0.002765789,1.224194658,-0.043298304,-0.00096387,-0.000695123,-0.001689143,-0.001312173,-1.66E-07,260.7286143,242.5051647,16.57520055,0.666666667,1,0,,31.44613396,30.6977489,0.907893526,0.075888402,0.12999208,53.86456494,709.2935044,563.4431651
2019/07/14 22:00:00,1.223871007,1.097674865,0.100011182,0.084045576,-2.409579094,9.363106154,10.26309195,0.026335688,0.000917752,0.007364162,1.481621534,-0.211201372,-0.000898906,-0.00093334,-0.003698536,-0.002555839,-2.52E-07,253.6785701,235.4593118,18.4061858,0.5,1,0,,31.05800444,30.34024324,1.158770294,0.057818403,0.346115619,65.1913475,,
2019/07/14 23:00:00,0.800040596,0.740479604,0.092829705,0.063602941,-0.627339815,0.679884829,3.87258519,0.002099557,-0.000200372,0.002718656,1.160114517,-0.049178808,-0.000619827,-0.000129794,-0.001572453,-0.001079865,-1.31E-07,262.81536,242.1787725,15.63457608,0,1,0,,30.78407677,30.06896218,0.092380524,-0.012623405,0.127776845,51.04503876,437.5380511,375.0028047
2019/07/15 00:00:00,0.999383308,0.908073971,0.068018522,0.055998174,-0.203940716,8.847086632,6.702012187,0.039097507,0.000810024,0.003548979,0.881551897,-0.02214479,-0.000518993,-0.000322419,-0.000516033,-0.0003922,-2.17E-07,244.4487554,226.3641613,24.92783939,0.5,1,0.5,,31.11027029,30.38180355,1.720290313,0.051031539,0.166802018,38.78828348,255.3836124,215.2421427
2019/07/15 01:00:00,1.26592254,1.16667407,0.092146802,0.083759258,-1.466478393,11.40987276,7.869072427,0.059087614,0.001185297,0.004566742,1.422174076,-0.285537934,-0.001065632,-0.000348348,-0.002457302,-0.001722705,-6.89E-07,251.6196428,232.5901095,19.78082635,0.75,1,0.25,,30.90825095,30.17386827,2.599855014,0.074673721,0.214636894,62.57565933,169.7507684,148.8493266
2019/07/15 02:00:00,1.437172569,1.295476772,0.091780837,0.097658556,-3.629284525,8.604407725,6.080668925,0.090770223,0.001153788,0.003927442,1.600204521,-0.755275485,-0.00347887,-0.002187448,-0.004648101,-0.0031107,1.32E-06,251.6952349,233.2670536,18.52542804,1,1,0,,30.55238287,29.8415455,3.993889826,0.072688653,0.184589752,70.40899892,,
2019/07/15 03:00:00,1.238383728,1.134887328,0.089839775,0.085015837,-3.557562358,3.554018465,3.488030178,0.051695881,0.001158439,0.006379796,1.540348928,-0.399735403,-0.001887573,-0.000241801,-0.004832643,-0.003427486,-1.32E-07,252.706201,234.4734318,18.69627421,0.25,1,0,,30.32161748,29.61975027,2.274618755,0.072981664,0.299850395,67.77535284,897.1925469,765.5792369
2019/07/15 04:00:00,1.092527715,0.994644501,0.097925569,0.067982676,-3.758413007,3.703902614,0.705029714,0.087396701,0.000535915,0.003485069,1.169100401,-0.277789647,-0.003712509,3.85E-05,-0.00788569,-0.005515889,-4.93E-07,246.2165958,227.8200403,24.94288808,0.75,1,0.5,,30.02716627,29.35071899,3.84545483,0.033762658,0.163798234,51.44041766,395.2012307,332.2722155
2019/07/15 05:00:00,0.879480772,0.80205092,0.075337866,0.05123267,-2.051943622,1.858223027,0.683955827,0.033168794,0.000781491,0.001356501,0.934140525,-0.22921494,-0.003053303,0.000130162,-0.0044604,-0.003440564,-1.55E-07,234.2124534,215.548066,23.50534006,0.25,1,0.75,,29.73891578,29.0913327,1.459426917,0.049233953,0.063755567,41.1021831,,
2019/07/15 06:00:00,0.839720697,0.791240217,0.087910869,0.078624856,14.69156917,28.41695455,18.95483888,0.05441305,0.000937304,0.002922046,1.217685887,7.150329817,0.009789971,0.004660939,0.021135015,0.017893921,-1.74E-06,234.0952977,214.8355549,12.6816894,0.5,1,0.75,,30.59658894,29.88517045,2.394174183,0.059050147,0.137336158,53.57817901,,
2019/07/15 07:00:00,1.509887064,1.40540063,0.117633328,0.097846667,17.78185286,66.75172266,37.50581951,0.013083372,0.001145709,0.003961194,1.686328559,10.61241581,0.019953588,0.026792531,0.013374352,0.011961807,8.83E-07,192.4844206,189.5355796,20.30455093,1,1,1,,31.35714064,30.39374592,0.575668355,0.072179653,0.186176126,74.19845658,,
2019/07/15 08:00:00,1.133818223,1.012796294,0.185383191,0.13051829,52.28560675,117.5596764,22.3718864,-0.125194952,0.000763256,0.005053489,1.779207664,67.8111467,0.023228652,0.031481967,0.01961532,0.018574052,-7.29E-06,206.5618207,204.3629603,9.643736746,0.666666667,1,0.666666667,,32.65361155,31.50330959,-5.508577877,0.048085104,0.237513973,78.28513721,,
2019/07/15 09:00:00,1.199886926,1.01059693,0.200807993,0.146504161,100.6450306,214.7003698,156.2804949,-0.200755382,0.005100131,0.0195564,15.19388329,128.4366309,-0.019614138,0.001767829,0.005942556,0.005315285,-1.92E-05,233.1117678,247.731918,7.978974633,0.75,0.75,0.25,,33.91055177,32.58389861,-8.833236806,0.321308229,0.919150813,668.5308647,,
2019/07/15 10:00:00,0.877891464,0.747691451,0.211744219,0.135752712,115.9323813,210.0246861,186.0824041,-0.178924424,0.005410291,0.019149142,15.36996228,193.6305066,-0.020496851,-0.011496861,0.02643119,0.035689085,-1.93E-05,217.7127309,220.6944345,6.177355599,1,1,0.5,,34.77399476,33.45585165,-7.872674657,0.340848312,0.900009686,676.2783404,,
2019/07/15 11:00:00,0.90732103,0.736895745,0.167105658,0.125298608,146.4491272,239.4362624,116.863516,-0.32824503,0.006767521,0.014852287,7.921185758,209.7834517,-0.03702368,-0.080480394,0.024360034,0.027237824,-6.82E-06,240.1016492,260.8173521,6.208216818,0.75,1,0,,35.69603561,34.31323833,-14.44278133,0.426353839,0.698057478,348.5321734,,
2019/07/15 12:00:00,0.886307742,0.744380463,0.219840779,0.155840656,151.4355217,180.4166084,320.9095037,-0.265564325,0.001467758,0.055133971,18.78108735,149.1362424,-0.021152613,0.042057024,0.017153132,0.02036662,-4.19E-05,204.0683207,217.9402675,4.81366615,1,0.75,0.75,,36.33941296,34.99086001,-11.68483028,0.09246874,2.591296651,826.3678434,,
2019/07/15 13:00:00,2.329165876,1.787933388,0.282813101,0.228225705,149.3416021,167.5932466,192.7351503,-0.241531519,0.006480423,0.041051118,12.04525272,134.3389224,-0.013976729,0.055646422,0.023058107,0.040249082,-3.35E-05,275.1560059,297.0953299,8.647036553,0.75,1,0.5,,36.98653661,35.33497156,-10.62738682,0.408266642,1.929402567,529.9911198,,
2019/07/15 14:00:00,2.940422041,2.26470717,0.298812956,0.269737458,178.0624817,230.1239936,398.8086987,-0.363169744,0.013549235,0.100124536,24.13901784,-21.17998607,0.01198621,-0.014820718,0.020878808,0.016916362,4.00E-05,280.7101931,305.2926752,10.33762031,0.333333333,1,0,,36.73052475,35.02073288,-15.97946874,0.853601821,4.705853214,1062.116785,830.589438,580.8637399
2019/07/15 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/15 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/15 17:00:00,1.855655522,1.420944067,0.207441925,0.183370749,37.72065425,93.5949557,27.3902654,-0.031710079,0.002371046,0.008370407,2.761821981,23.40647635,-0.00512898,0.012195084,0.003793818,0.002613852,6.04E-07,272.9739023,300.6803626,9.364280889,0.75,1,0,,35.27587236,34.0923688,-1.395243491,0.149375884,0.393409152,121.5201672,,181.0987175
2019/07/15 18:00:00,1.49249707,1.173809696,0.138665976,0.131843949,9.379129362,52.04527013,3.873635708,0.035830047,0.001598964,0.000981391,0.931196971,6.301931522,0.000835354,0.001155798,0.002061741,0.000586412,3.68E-07,262.321033,290.5872826,11.17860002,0.5,1,0,,34.29663643,33.38452904,1.576522065,0.100734717,0.046125399,40.97266671,,
2019/07/15 19:00:00,1.225298052,0.945116887,0.137620959,0.115004525,3.938492646,33.37201883,18.01420038,0.080552727,0.001684348,0.005019369,1.314786192,0.253829228,0.001007932,0.001338,0.001018236,-0.000301339,-1.66E-07,282.5254595,310.9014785,10.11946409,0.5,1,0.5,,33.53033437,32.71117747,3.54431998,0.106113942,0.23591032,57.85059243,,55.7956043
2019/07/15 20:00:00,0.616941651,0.52261351,0.128057363,0.073542535,44.03363515,13.31247265,9.188649134,0.298434544,0.000814708,0.00336876,1.231699096,14.64828526,0.112705512,0.019381417,0.034487687,0.022841046,8.25E-05,302.9652245,315.2654601,8.217933213,0.5,1,0.5,,32.63499111,32.01149663,13.13111993,0.051326634,0.158331699,54.19476024,6.625087269,19.02729726
2019/07/15 21:00:00,0.885701422,0.75574513,0.09474576,0.085634923,12.15748804,8.371311386,8.590491789,0.006295258,0.00257455,0.00348691,2.002384315,-1.15724775,0.038514335,-0.003234744,0.001683585,0.002604939,2.30E-06,307.8656547,293.5109325,10.52128568,0.5,1,0.5,,31.63559243,30.89160528,0.276991367,0.16219666,0.163884769,88.10490984,62.91369419,43.26661323
2019/07/15 22:00:00,0.680306435,0.620097557,0.067325201,0.035057951,0.390364573,6.530673557,-0.077235468,0.01726414,0.00090416,0.001153766,0.619501475,-0.029873597,0.002125184,7.59E-05,0.000174384,-2.56E-05,5.70E-07,266.4850504,242.8162079,25.61802288,0,1,0,,31.28045293,30.52727819,0.759622166,0.056962088,0.05422702,27.2580649,9.919174459,13.73267405
2019/07/15 23:00:00,0.456684461,0.425987877,0.08811711,0.062064799,86.24648791,0.449296658,4.456665923,-0.050166978,0.000570152,-0.000895386,1.159459119,27.19624923,2.040009884,-0.037436572,0.275224967,0.063964894,0.000202699,337.4529417,347.7629788,8.356549339,0,1,1,,31.19506162,30.77455209,-2.207347021,0.0359196,-0.042083159,51.01620125,9.71610348,14.47464589
2019/07/16 00:00:00,0.551654671,0.684173179,0.135008333,0.062756863,111.4128034,-8.925423182,4.47738324,0.185503455,0.001380374,0.00266444,1.240930038,-16.76855065,-0.855263894,-0.003256323,0.135870568,0.086783777,0.000124615,351.6110384,357.6922982,14.41970734,0,1,1,,31.35946609,31.04598386,8.162152027,0.08696354,0.125228694,54.60092169,15.7827246,13.66984189
2019/07/16 01:00:00,0.509956287,0.511688028,0.123907881,0.056665372,71.17007045,4.884527173,11.59372053,0.150062292,0.000517563,0.004852302,1.531808409,83.75177851,-1.97399583,0.027935048,-0.764456215,-0.385986697,-0.001813274,309.4324818,293.3428052,12.92498215,0.5,0.5,0.5,,31.36529461,30.96399689,6.602740864,0.032606479,0.228058175,67.39957001,19.3382909,21.23274144
2019/07/16 02:00:00,0.346900102,0.460958733,0.095105102,0.083330897,111.7682574,-9.014147622,4.81351347,-0.293366869,0.000673392,0.003011746,1.456632005,11.64127075,-1.902162245,0.009255148,-0.378513452,-0.167494398,-0.000264473,352.4062517,356.7361699,5.865990359,0,1,1,,31.33343245,31.60716146,-12.90814222,0.042423701,0.14155208,64.09180822,31.19071019,38.94483024
2019/07/16 03:00:00,0.793578656,0.749091961,0.069338035,0.050671175,32.81923032,3.192129828,4.062144353,-0.137392398,0.000857584,0.002584372,1.430930748,-6.059355588,0.57092037,-0.003699321,0.100608186,0.043341615,9.11E-05,278.3683733,265.4896377,21.76206121,0.333333333,1,1,,30.99456239,30.42476423,-6.045265502,0.054027778,0.121465507,62.9609529,28.24771191,25.44753137
2019/07/16 04:00:00,0.755614175,0.173294815,0.155618226,0.131104026,68.54520131,-14.38658891,2.57437978,-0.051076484,0.001852578,-0.00155388,1.182074917,-0.400308627,-0.094107098,-0.000402376,0.00789609,0.001061575,3.00E-05,332.0641434,322.8087027,0.659689144,0,1,1,,31.55007907,30.47262319,-2.247365285,0.116712434,-0.073032363,52.01129633,21.09958543,20.49792697
2019/07/16 05:00:00,0.712934637,0.576459762,0.105160596,0.060756313,46.99569415,1.649368315,3.875040771,-0.023518513,0.00088107,0.003401127,1.473066329,-10.07905708,0.095209455,-0.006182896,0.052764133,0.033373371,4.32E-06,302.9003858,291.4798964,12.39657935,0.25,0.75,0.5,,30.78746896,29.87312223,-1.03481455,0.055507425,0.159852964,64.81491848,9.57971015,20.6749091
2019/07/16 06:00:00,0.479857058,0.434085076,0.092366049,0.061242899,49.96249761,42.80470591,30.77749855,0.073893646,0.000926842,0.003711192,1.060103566,-19.89262855,0.085437056,-0.00674258,0.036240931,0.026187101,1.79E-05,266.1508612,279.2932102,8.782740223,0.25,1,0.75,,31.32233326,30.60026578,3.251320433,0.058391062,0.174426042,46.64455692,413.4394352,348.1452762
2019/07/16 07:00:00,0.652433433,0.593227209,0.116072475,0.096734091,55.03518922,99.70434192,54.45752626,0.138567476,0.001493097,0.004460851,1.650393811,-2.332904411,0.045191485,-9.88E-05,0.006407214,-0.005317035,2.86E-05,260.7689164,266.6257789,7.053832342,0.25,1,1,,32.52952927,31.52777185,6.096968964,0.094065122,0.20965998,72.6173277,,
2019/07/16 08:00:00,1.153917014,0.872943863,0.134084827,0.117412956,57.53217461,87.91597935,64.58916366,-0.047553587,0.002021661,0.005271517,2.169906198,-8.684635551,-0.0212126,-0.003592912,0.012626249,-0.001421113,1.96E-05,324.0782882,342.8564484,8.943218199,0,1,1,,33.40310744,32.33366996,-2.092357809,0.12736462,0.247761313,95.47587272,,40.64383565
2019/07/16 09:00:00,0.860858569,0.717752907,0.113898283,0.088949855,53.4166431,121.4908899,5.800281877,-0.182958206,0.001820061,0.00064596,0.015562539,1.508179019,0.004300619,0.001237962,0.008209601,0.004320043,-2.82E-06,298.7018781,322.4751446,13.1924691,0.333333333,0.666666667,0.666666667,,33.94754767,32.84926039,-8.050161068,0.114663873,0.030360122,0.684751712,,
2019/07/16 10:00:00,1.656250533,1.28789206,0.159213178,0.159781661,51.8148143,111.7600842,27.52092278,-0.124547897,0.003503504,0.008911889,4.407676001,4.921751996,-0.004973472,0.00693549,0.00077008,0.001926714,2.60E-06,288.7141697,314.6126815,10.56523472,0.25,1,0.5,,34.83878601,33.54028622,-5.480107489,0.220720744,0.418858776,193.9377441,,
2019/07/16 11:00:00,3.340034357,2.448875677,0.306561474,0.267826976,59.37008521,107.1172881,32.37676545,-0.102397107,0.003738298,0.014596798,6.259165474,2.608838427,0.006893404,0.005770088,0.001430024,-0.001207339,3.36E-06,304.5019519,331.4721575,9.823005352,1,1,1,,35.51868543,34.20482051,-4.505472694,0.235512786,0.686049494,275.4032809,233.3129873,83.24988204
2019/07/16 12:00:00,3.945313094,2.815371425,0.260610264,0.329467547,52.21816667,97.06933262,21.73028301,-0.073655359,0.003269678,0.013017523,6.500779558,2.665527698,-0.00517101,0.015607379,0.001262124,0.002709104,-1.07E-06,319.954661,349.1730681,5.597398921,0.5,1,1,,35.54545481,34.23394467,-3.24083579,0.205989692,0.611823591,286.0343005,1418.265043,208.1581513
2019/07/16 13:00:00,4.03688078,2.847218396,0.266554548,0.331656824,78.5331819,105.5772746,34.22477534,-0.119057293,0.004852482,0.01630578,6.861826323,9.822319773,-0.011716254,0.007761001,0.003476605,0.007800452,8.73E-06,328.3415474,355.7476306,6.28614784,0.75,1,1,,35.76297859,34.31443895,-5.238520888,0.305706349,0.76637168,301.9203582,,
2019/07/16 14:00:00,4.402232386,3.15306435,0.326228552,0.384504398,142.2408502,147.8051217,117.2965645,-0.241531228,0.01007307,0.027143798,11.26958781,36.96348388,-0.03720396,0.118058116,0.00175759,0.003190335,-1.04E-07,329.2135626,357.3185239,7.952240504,1,1,1,,36.42332321,34.59321647,-10.62737403,0.634603426,1.275758528,495.8618636,,
2019/07/16 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/16 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/16 17:00:00,2.525388403,1.895285847,0.170851942,0.225291489,29.81049095,55.89005073,61.14618939,-0.019337673,0.003059813,0.009544471,3.996962428,1.813471539,-0.002370814,0.002765087,0.000871082,-0.003719238,4.89E-06,333.7165049,353.3522158,10.35896499,1,1,1,,34.91190699,33.80821539,-0.850857613,0.19276819,0.448590141,175.8663469,,313.4156016
2019/07/16 18:00:00,1.098927866,0.861929162,0.13817457,0.116683422,13.02225651,33.16699438,26.08625441,0.098058029,0.001519331,0.005235415,1.835652471,0.75872216,-0.000292315,0.017064591,0.000674967,0.002970348,2.22E-06,294.2944774,269.1241311,11.24511629,0.666666667,1,0.666666667,,34.11053637,33.26575893,4.314553255,0.095717857,0.246064524,80.76870873,,
2019/07/16 19:00:00,0.707804755,0.559915751,0.19587273,0.085000829,1.636637422,18.94292373,10.28881366,0.100820137,0.001438166,0.004931126,0.602266324,1.09161574,0.007397807,-0.001572825,0.003566167,0.002444812,7.70E-07,248.5297141,269.0616072,7.94686357,0.5,0.5,0.5,,32.76986144,32.02254731,4.436086021,0.090604468,0.231762935,26.49971826,18.87237476,37.50354888
2019/07/16 20:00:00,0.901245932,0.836738462,0.101010289,0.063106819,10.56648437,9.844653244,6.032432883,0.008462426,0.001003618,0.005756848,1.198523185,-2.266300442,-0.01409295,0.001322442,0.001752009,-0.00139785,-9.00E-07,288.5711368,271.1484743,17.74748578,0.333333333,1,0.333333333,,31.92213176,31.16114938,0.372346726,0.063227908,0.270571842,52.73502014,74.74223617,50.33479831
2019/07/16 21:00:00,0.987161803,0.941780966,0.089812799,0.063218067,-3.007270451,9.700031676,4.666458113,0.110479632,0.000845503,0.004764832,1.446061957,0.494943144,0.001647027,4.33E-05,-0.001562486,-0.001283203,-1.50E-06,248.793168,222.3723515,20.95967984,0,1,0.5,,31.43075595,30.67523529,4.861103821,0.053266703,0.223947114,63.62672612,74.59826054,48.00975729
2019/07/16 22:00:00,1.428062705,1.226826302,0.124999911,0.095560959,-4.107110606,12.62098553,5.466518463,0.068603188,0.000590984,0.00428603,1.326044961,0.775042557,-0.004057176,-8.18E-05,-0.002633687,-0.002256294,-1.16E-06,199.1203735,193.1512895,15.91171528,0.5,1,1,,31.40601667,30.74395388,3.018540255,0.037231963,0.201443395,58.34597828,393.6176439,235.8577681
2019/07/16 23:00:00,0.899643438,0.739417937,0.107452334,0.055328666,3.831647267,-1.863635437,2.481537573,-0.004879014,0.000794036,0.002953124,0.87067529,0.090076168,-0.00077498,-8.92E-05,-0.000576066,-0.000223421,-9.80E-07,251.5587673,214.5854598,21.66619901,0.25,1,1,,30.98423232,30.33013648,-0.214676611,0.050024275,0.138796825,38.30971274,21.77457754,19.93066539
2019/07/17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
